topic,text,RT,time,swear_words,hate
Siri,A siri ganhar o No Limite é reparação histórica por terem deixado o alemão ganhar o BBB 7.,1,2021-04-26 02:54:20,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:54:18,0,0
Siri,"Eu não acredito que foi um recorde pra eliminar o Prior e passam pano pro Arthur, eu não entendo o Brasil

Agora o Arthur, Juliette, Camilla, pocah, Fani, alemão, siri, bbb18. #BBB21 https://t.co/p24KjMpRK7",1,2021-04-26 02:54:15,0,0
Siri,siri e zulu participantes remanescentes da época em que ainda se votava por ligação e sms,1,2021-04-26 02:54:12,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:54:12,0,0
Siri,"Eu gostava da siri quando assisti o bbb7, mas eu tinha 13 anos. To curiosa pra ver se meu “eu” adulta vai mudar de opinião (muito provavelmente)",1,2021-04-26 02:54:05,0,0
Siri,@siri_335 GOSTOSA,0,2021-04-26 02:54:03,0,1
Siri,Siri no #NoLimite! Aí sim! #BBB7,1,2021-04-26 02:53:58,0,0
Siri,"Eu gostava da siri quando assisti o bbb7, mas eu tinha 13 anos. To curiosa pra ver se meu “eu” adulta vai mudar de opinião (muito provavelmente)",1,2021-04-26 02:53:57,0,0
Siri,"Torcerei pra Siri, Gleicinha e Elana ☺️",0,2021-04-26 02:53:55,0,0
Siri,se existisse instagram no bbb7 a siri seria maior que a juliette #bbb21 #nolimite,1,2021-04-26 02:53:53,0,1
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:53:48,0,0
Siri,"Pelo amor de Deus né, agora tem que sair o Fiuk, esse peso morto já ficou tempo dmais

Caralho 96%, Juliette, siri, Jessica, Karol, mamacita, nego di, Viih Tube, bbb18. #BBB21 https://t.co/zCOO8UAWVQ",1,2021-04-26 02:53:30,0,1
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:53:29,0,0
Siri,A Siri que a geração atual conhece // A Siri da minha geração. Campeã moral do BBB7 #NoLimite https://t.co/bxFBvuu8MI,1,2021-04-26 02:53:27,0,1
Siri,"CARA TER A IRIS SIRI EM NO LIMITE É PRIVILÉGIO DEMAIS, É RAIZ!!!!!!!!! UMA DAS MAIS MEMORÁVEIS DA HISTÓRIA DO BBB!",1,2021-04-26 02:53:23,0,0
Siri,vão apoiar a lenda? saudades siri #nolimite https://t.co/QrDXGzE1SI,1,2021-04-26 02:53:22,0,0
Siri,"Eu não acredito que foi um recorde pra eliminar o Prior e passam pano pro Arthur, eu não entendo o Brasil

Agora o Arthur, Juliette, Camilla, pocah, Fani, alemão, siri, bbb18. #BBB21 https://t.co/p24KjMpRK7",0,2021-04-26 02:53:12,0,0
Siri,SOCORRO A ÍRIS NOSSA SIRI INJUSTIÇADA ESTÁ CONFIRMADA NO #NoLimite https://t.co/Bpb59czf1h,1,2021-04-26 02:53:11,0,0
Siri,"PAREDÃO FORMADO, quem você ELIMINA ?

Pocah - FAVORITE 
Arthur - RETWEET
Camilla - COMENTA 

Tags: Oscar Ariadna Elana Gleici #Fantastico Karol tiago bbb18 #RedeBBB Iris siri Ana Clara Viih Tube #NoLimite Jessica https://t.co/8cyzvyHY7c",1,2021-04-26 02:53:07,0,0
Siri,"@eoqgusto As únicas pessoas que eu torci na chamada do BBB foram Siri, Keula e Vivian. E não me arrependi. Mas esse é outro reality. Kkk",0,2021-04-26 02:53:06,0,1
Siri,A Siri que a geração atual conhece // A Siri da minha geração. Campeã moral do BBB7 #NoLimite https://t.co/bxFBvuu8MI,1,2021-04-26 02:53:06,0,1
Siri,"Kaysar, Paula, Viegas, Siri e Ariadna #NoLimite https://t.co/W3YtjUgSWk",0,2021-04-26 02:52:58,0,0
Siri,"@r4chtuita Eu tinha uns 12 anos e adorava, mas ela também deve ter mudado muito nesses anos, acho que eu vou ficar “pq ela tá fazendo isso? A siri não faria isso” kkkk",0,2021-04-26 02:52:54,0,1
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:52:47,0,0
Siri,"Só quem viveu esse paredão trágico entende a importância de ter a Íris de volta ♥️♥️♥️

MINHA SIRI TÁ #NoLimite https://t.co/oP4D62v3OE",1,2021-04-26 02:52:45,0,0
Siri,A Siri que a geração atual conhece // A Siri da minha geração. Campeã moral do BBB7 #NoLimite https://t.co/bxFBvuu8MI,1,2021-04-26 02:52:43,0,1
Siri,"@SandrinhaBlond @JoyCordeiro Siri já valeu a pena! Kkkkkkkk. Faltou colocar uns mais raizes, mas tudo bem.",0,2021-04-26 02:52:40,0,1
Siri,"definição de hoje: minha tia quebrou o dedo na praia, eu fui pega por uma água-viva, e fui mordida por um siri, minha tia vai ter q fazer cirurgia no dedo, e quando minha mãe foi levar ela no médico, mataram um cara na hora q elas passaram, foda",0,2021-04-26 02:52:38,1,1
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:52:38,0,0
Siri,@caffetao Mas tem a siri!!!! To nem acreditandoooooo,0,2021-04-26 02:52:33,0,0
Siri,@limelchert a siri tá twittando por ti é,0,2021-04-26 02:52:15,0,0
Siri,"@vlucasrocha @PortalTracklist Lucas, avisa quem as 3 foram campeãs em suas edições (Siri e Eliana campeãs morais)",0,2021-04-26 02:52:09,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:52:09,0,0
Siri,@flabi_ amore kkkkkk até agora não sei pq zoam com ela. eu acho que siri vai se danar toda,0,2021-04-26 02:52:02,0,0
Siri,🚨É A SIRI! Íris Stefanelli está confirmada como participante do #NoLimite. Ela foi a rainha do BBB 7 com seu icônico trisal com Alemão e Fani. https://t.co/fcZgUDDt4Y,1,2021-04-26 02:51:59,0,0
Siri,Chocada que a Siri tá No limite! Hahahaha,1,2021-04-26 02:51:57,0,0
Siri,"Preferia reunião do bbb7 do que do 18! Alemão, siri, Fani, Alberto e Bruna",1,2021-04-26 02:51:57,0,0
Siri,"Muito, prefiro a siri https://t.co/LLLx9kdDzZ",0,2021-04-26 02:51:53,0,0
Siri,@ArouDesigner Minha esperança!!! A siri la so faltou o alemão KAKAKAKWKWLWK,0,2021-04-26 02:51:52,0,0
Siri,@danielle_dsilva Eu nem ia assistir. Siri fudeu meus planos,0,2021-04-26 02:51:49,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:51:46,0,0
Siri,@irisstefanelli Tô contigo Siri,0,2021-04-26 02:51:44,0,0
Siri,"Tava vendo os participantes q foram anunciados pro #NoLimite e tirando as ótimas escolhas de Jéssica, Angélica e Siri, não curti mt as escolhas não",0,2021-04-26 02:51:44,0,0
Siri,"Eu gostava da siri quando assisti o bbb7, mas eu tinha 13 anos. To curiosa pra ver se meu “eu” adulta vai mudar de opinião (muito provavelmente)",1,2021-04-26 02:51:43,0,0
Siri,"PAREDÃO FORMADO, quem você ELIMINA ?

Pocah - FAVORITE 
Arthur - RETWEET
Camilla - COMENTA 

Tags: Oscar Ariadna Elana Gleici #Fantastico Karol tiago bbb18 #RedeBBB Iris siri Ana Clara Viih Tube #NoLimite Jessica https://t.co/8cyzvyHY7c",1,2021-04-26 02:51:42,0,0
Siri,"@OdeioMilitancia Sonhou muito, Ela só sai de lá na final 
agora o Arthur / #ForaArthur / Ana Clara / Tchau Arthur / Karol / Oscar / Siri / Zulu / #eliminacaobbb21 / #BBb21
 https://t.co/R3XPn4ydRT",0,2021-04-26 02:51:42,0,0
Siri,"Eu gostava da siri quando assisti o bbb7, mas eu tinha 13 anos. To curiosa pra ver se meu “eu” adulta vai mudar de opinião (muito provavelmente)",1,2021-04-26 02:51:37,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:51:34,0,0
Siri,"Só quem viveu esse paredão trágico entende a importância de ter a Íris de volta ♥️♥️♥️

MINHA SIRI TÁ #NoLimite https://t.co/oP4D62v3OE",1,2021-04-26 02:51:32,0,0
Siri,Siri ganhar o no limite seria uma reparação histórica,1,2021-04-26 02:51:31,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:51:28,0,0
Siri,🚨É A SIRI! Íris Stefanelli está confirmada como participante do #NoLimite. Ela foi a rainha do BBB 7 com seu icônico trisal com Alemão e Fani. https://t.co/fcZgUDDt4Y,1,2021-04-26 02:51:27,0,0
Siri,🚨É A SIRI! Íris Stefanelli está confirmada como participante do #NoLimite. Ela foi a rainha do BBB 7 com seu icônico trisal com Alemão e Fani. https://t.co/fcZgUDDt4Y,1,2021-04-26 02:51:19,0,0
Siri,"PAREDÃO FORMADO, quem você ELIMINA ?

Pocah - FAVORITE 
Arthur - RETWEET
Camilla - COMENTA 

Tags: Oscar Ariadna Elana Gleici #Fantastico Karol tiago bbb18 #RedeBBB Iris siri Ana Clara Viih Tube #NoLimite Jessica https://t.co/8cyzvyHY7c",1,2021-04-26 02:51:12,0,0
Siri,@irisstefanelli VEM COM TUDO SIRI ❤️❤️❤️,0,2021-04-26 02:51:10,0,0
Siri,Eu ja sou time siri https://t.co/kvhWDjhaYG,0,2021-04-26 02:51:07,0,0
Siri,A Siri que a geração atual conhece // A Siri da minha geração. Campeã moral do BBB7 #NoLimite https://t.co/bxFBvuu8MI,1,2021-04-26 02:51:04,0,1
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:51:03,0,0
Siri,"Meu deus, o pessoal n sabendo que é a Siri. Lenda, campeã moral do bbb 7.",1,2021-04-26 02:51:03,0,1
Siri,"@eulucasviana Meu top 3:
Paula
Kaysar 
Siri",0,2021-04-26 02:50:56,0,1
Siri,@tvglobo @irisstefanelli @MarceloZulu Aaa a Siri sdds,0,2021-04-26 02:50:56,0,1
Siri,"E minha torcida para o No Limite é Iriiiiiis... Bora Siri, tô contigo!! ❤️🌸 #NoLimite #TeamIris #IrisNoLimite https://t.co/Yxivt6hZU2",0,2021-04-26 02:50:42,0,1
Siri,"eu sendo bem legal com a siri né 

https://t.co/jiuCO46L4H",0,2021-04-26 02:50:37,0,1
Siri,"Então eu sou 
Odeio: angélica, elana, ariadna, siri
nao gosto: paula, kaysar, gui, mahmoud, andré
Amo: jessica, peixinho, 
Conheço: zulu, chumbo
Gente boa: viegas, microbiano
CAMPEÃO: Qualquer um menos gleici https://t.co/2QsUZdGFSD",0,2021-04-26 02:50:36,1,1
Siri,"@tamojuntojubs Amava, como torci e shipei siri e alemão",0,2021-04-26 02:50:33,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:50:32,0,0
Siri,"Eu gostava da siri quando assisti o bbb7, mas eu tinha 13 anos. To curiosa pra ver se meu “eu” adulta vai mudar de opinião (muito provavelmente)",0,2021-04-26 02:50:25,0,0
Siri,Angelica Ariadna e siri são as únicas possíveis no “no limite”,0,2021-04-26 02:50:25,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:50:15,0,0
Siri,"@PortalTracklist Gleici, Elana, Siri, Paula, Angélica, Ariadna e Viegas, mas é aquilo né, prazo de validade, igual ao BBB",0,2021-04-26 02:50:15,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:50:12,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:50:07,0,0
Siri,Só pra constar que #NoLimite eu já sou Team Siri,0,2021-04-26 02:50:01,0,0
Siri,"Só quem viveu esse paredão trágico entende a importância de ter a Íris de volta ♥️♥️♥️

MINHA SIRI TÁ #NoLimite https://t.co/oP4D62v3OE",1,2021-04-26 02:49:59,0,0
Siri,"Eu vou votar no Arthur até meu dedo cair, a Carla saiu por causa dele, eu não aceito esse cara ir pra final. 

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. #BBB21 https://t.co/xTOI8M5Awg",1,2021-04-26 02:49:58,0,1
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:49:52,0,0
Siri,@vava_campos1 @vocleria1 Nossa lembro dela ...acompanhei tudo do BBB 7 ..sirizao ..Blog siri e lemao ..de cara p Lua ..foi muito massa,0,2021-04-26 02:49:46,0,0
Siri,a siri tá no limite??? meu deus eu reconheço quase ninguém desse elenco pois parei de ver bbb em 2011 e voltei só ano passado,0,2021-04-26 02:49:45,0,0
Siri,"Gente, a Siri foi sozinha pro No Limite ou a Fani e o Alemão foram juntos? 🤔",0,2021-04-26 02:49:45,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:49:44,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:49:43,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:49:43,0,0
Siri,"PAREDÃO FORMADO, quem você ELIMINA ?

Pocah - FAVORITE 
Arthur - RETWEET
Camilla - COMENTA 

Tags: Oscar Ariadna Elana Gleici #Fantastico Karol tiago bbb18 #RedeBBB Iris siri Ana Clara Viih Tube #NoLimite Jessica https://t.co/8cyzvyHY7c",1,2021-04-26 02:49:41,0,0
Siri,Se tivesse mais participantes do BBB antigo tava ótimo né e até fiquei feliz que a siri tá participando tbm https://t.co/J8f5XKpjzL,0,2021-04-26 02:49:36,0,0
Siri,"ranking pré show #nolimite 

paula
angélica
jéssica
viegas
peixinho
kaysar
elana
gleici
zulu
ariadna
arcrebiano
siri
andré
guilherme
mahmoud
chumbo

https://t.co/jiuCO46L4H",0,2021-04-26 02:49:33,0,1
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:49:27,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:49:26,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:49:26,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:49:25,0,0
Siri,@WebTVBrasileira Siri cagou no BBB. Passei muito tempo sem assistir em razão desta forçada...,0,2021-04-26 02:49:16,0,1
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:49:15,0,0
Siri,"CARA TER A IRIS SIRI EM NO LIMITE É PRIVILÉGIO DEMAIS, É RAIZ!!!!!!!!! UMA DAS MAIS MEMORÁVEIS DA HISTÓRIA DO BBB!",1,2021-04-26 02:49:14,0,0
Siri,"@PortalTracklist Angélica, Siri, bbb18",0,2021-04-26 02:49:11,0,1
Siri,Queria ver Diego Alemão e Siri juntos em outro reality? Queria! #NoLimite,0,2021-04-26 02:49:10,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:49:09,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:49:08,0,0
Siri,"CARA TER A IRIS SIRI EM NO LIMITE É PRIVILÉGIO DEMAIS, É RAIZ!!!!!!!!! UMA DAS MAIS MEMORÁVEIS DA HISTÓRIA DO BBB!",1,2021-04-26 02:49:06,0,0
Siri,"@mendespier Angélica, Ariadna e Siri, embora acho q a Siri seja uma das primeiras a sair",0,2021-04-26 02:49:05,0,1
Siri,"@thiagoba14 Percebi, tem gente que nao sabe quem é a Iris ""Siri"" 🤦‍♂️",0,2021-04-26 02:49:04,0,1
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:49:03,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:49:03,0,0
Siri,calmaí HER não é aquele filme que o cara transa com a siri,0,2021-04-26 02:48:58,0,0
Siri,"@PortalTracklist Siri,Kaysar e André ,nessa ordem",0,2021-04-26 02:48:53,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:48:41,0,0
Siri,"@LeeoP7 A siri é porreta, gosto do kaysar, bill e gleyce",0,2021-04-26 02:48:32,0,1
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:48:31,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:48:30,0,0
Siri,Siri ganhar o no limite seria uma reparação histórica,0,2021-04-26 02:48:28,0,0
Siri,Chocada que a Siri tá No limite! Hahahaha,0,2021-04-26 02:48:27,0,0
Siri,"🚨 Lenda do BBB 7, Íris Stefanelli, a nossa eterna Siri, está confirmada em #NoLimite. Minha torcida já sua mamãe. https://t.co/jyOB1KmQif",1,2021-04-26 02:48:26,0,0
Siri,Siri no no limite é um acontecimento na minha família. Ela que introduziu minha vó nas redes sociais. Bbb 7 minha vó colocava eu e Mc pra votar igual doida. Vovó foi pra sp pra vários encontros de fãs dela. A boneca dela chamava valentina e minha vó amava kkkkkkk,1,2021-04-26 02:48:21,1,0
Siri,"Meu deus, o pessoal n sabendo que é a Siri. Lenda, campeã moral do bbb 7.",1,2021-04-26 02:48:17,0,1
Siri,"Siri, óbvio, ícone! #NoLimite https://t.co/ptmuq3C6W3",0,2021-04-26 02:48:12,0,1
Siri,siri e zulu no #NoLimite é tudo p mim,0,2021-04-26 02:48:10,0,1
Siri,Cadê Analy pra vetar a Siri?,0,2021-04-26 02:48:09,0,0
Siri,"gosto: angélica, elana, ariadna, siri
não gosto: paula, kaysar, gui, mahmoud, andré 
ODEIO: jessica, peixinho
quem és tu: zulu, chumbo
tanto faz: viegas, microbiano
CAMPEÃ: gleici https://t.co/kLrqllGQKT",0,2021-04-26 02:48:06,1,1
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:48:04,0,0
Siri,"Quem eu gosto: Bil, Viegas, siri e zulu. bons competidores: kaysar, elana, Carol peixinho e Paula. Pode render ariadna e angélica. Ok: André. Blah: Jessica, mahmoud, gleici, Lucas chumbo e gui #NoLimite #bbb21",0,2021-04-26 02:48:03,0,1
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:48:00,0,0
Siri,"VOTAR NA CAMILLA OU NA POCAH NUM PAREDÃO COM O ARTHUR CHEGA SER FALTA DE CARÁTER.  

#FORAARTHUR  CARAIOOOO !!!!!!!

Caralho 96%, Juliette, top 5, Gil, Camilla, pocah, siri, no limite, alemão, Karol, Ana Clara. https://t.co/nIYwJFi2Fu",1,2021-04-26 02:48:00,0,0
Siri,"@vaidesmaiar Siri inesquecível, torci muito por ela mas o público preferiu o alemão pra fazer vingança, e ele não fez nada disso recalculou a rota e foi campeão #BBB21",0,2021-04-26 02:47:55,0,0
Siri,"E vamo de SIRI, pois sinto saudades de 2007 https://t.co/xyIeDP9xis",0,2021-04-26 02:47:54,0,1
Siri,"Angélica, siri, bil e ariadna https://t.co/GDGQEavAl1",0,2021-04-26 02:47:51,0,0
Siri,"@irisstefanelli Boa sorteee Siri ❤

Torci muito por ela no BBB, agora vou torcer de novo #teamIris #Irisnolimite #NoLimite",0,2021-04-26 02:47:48,0,0
